"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
200 1.5 1.5 231 259 1.41989604455625 1.39866872870394 FALSE ""
1000 1.5 1.5 241 260 1.57922109521142 1.50960651557192 FALSE ""
1000 2.5 1.5 593 261 2.50708073655068 1.50323564359142 FALSE ""
1000 1.5 1.5 160 262 1.5053243633109 1.4912854031979 FALSE ""
200 2.5 2 709 263 2.78944211251475 2.08207041262307 FALSE ""
200 1.5 1.5 988 264 1.35105515658479 1.34001432863763 FALSE ""
600 2.5 2 975 265 2.40212327706213 1.86051978873558 FALSE ""
200 1.5 1.5 783 266 1.24296775736826 1.29118478362969 FALSE ""
600 2.5 1.5 788 267 2.44568201832329 1.46367969917506 FALSE ""
1400 1.5 1.5 715 268 1.54863219892995 1.50340042149185 FALSE ""
600 1.5 1.5 402 269 1.56112110725367 1.5290309878893 FALSE ""
600 2.5 2 90 270 2.58113330250787 2.00640133589555 FALSE ""
1000 2.5 1.5 238 271 2.65025329773499 1.58146522779482 FALSE ""
1000 2.5 1.5 722 272 2.55331998962995 1.57943927717874 FALSE ""
200 2.5 2 212 273 2.49973240251438 2.0940004921943 FALSE ""
1400 1.5 2 880 274 1.5009771860321 2.00328389590873 FALSE ""
1000 2.5 2 208 275 2.57540690050101 2.05007820037916 FALSE ""
1000 1.5 1.5 40 276 1.57179204060262 1.53615078996616 FALSE ""
200 2.5 2 676 277 2.3513529756808 1.79344569488323 FALSE ""
1400 1.5 1.5 67 278 1.5812558501684 1.57620691272012 FALSE ""
200 2.5 2 169 279 2.42161658243234 2.07949774962744 FALSE ""
1000 1.5 2 739 280 1.45636996989155 1.94962287816451 FALSE ""
1400 2.5 2 221 281 2.46282913430662 2.00431390244912 FALSE ""
1400 1.5 1.5 317 282 1.62595441018797 1.55655494161304 FALSE ""
600 2.5 1.5 394 283 2.5325669430661 1.62279101890499 FALSE ""
200 1.5 2 183 284 1.48758692895088 2.13168938044291 FALSE ""
1000 2.5 2 540 285 2.53376265268254 2.0136411282958 FALSE ""
1400 2.5 1.5 855 286 2.5381949900238 1.51947321099409 FALSE ""
200 1.5 1.5 624 287 1.52789719948981 1.52938127350183 FALSE ""
600 1.5 2 377 288 1.82684314896635 2.28329851546743 FALSE ""
1400 1.5 2 210 289 1.54533741141851 2.05302536177596 FALSE ""
1000 2.5 2 956 290 2.76869117961757 2.14229114960913 FALSE ""
1000 2.5 2 904 291 2.46804174601624 1.94915506464548 FALSE ""
1400 2.5 1.5 325 292 2.37536524131727 1.44201197973948 FALSE ""
200 1.5 1.5 239 293 1.64355555295662 1.70679311842386 FALSE ""
200 1.5 2 155 294 1.27048394412997 1.72875612571832 FALSE ""
200 2.5 2 264 295 2.72388582195396 1.93099573353359 FALSE ""
600 2.5 1.5 777 296 2.41393898280709 1.48612578541375 FALSE ""
200 2.5 2 414 297 2.53144334530318 2.18596805429084 FALSE ""
600 1.5 2 724 298 1.59773162942128 2.13311742271867 FALSE ""
600 1.5 2 693 299 1.45797225632358 2.00180168204266 FALSE ""
600 2.5 1.5 59 300 2.78927854974366 1.61182442524108 FALSE ""
200 1.5 1.5 962 301 1.58880805987921 1.54372539831276 FALSE ""
1000 2.5 2 249 302 2.50836402870941 2.04542329334932 FALSE ""
200 2.5 2 736 303 2.82530312641967 2.20333998208258 FALSE ""
1000 1.5 1.5 931 304 1.36994249333876 1.39719386487596 FALSE ""
200 2.5 1.5 330 305 2.44268571014592 1.44407300859855 FALSE ""
