"n" "rep" "id" "beta_0_hat" "beta_1_hat" "gamma_0_hat" "gamma_1_hat" "error" "errorMessage"
1000 721 350 -0.0644780905246904 0 -0.693147180559945 0 FALSE ""
1000 315 351 -0.0578423160528685 0 -0.693147180559945 0 FALSE ""
600 437 352 -0.0249089585847361 0 -0.693147180559945 0 FALSE ""
600 608 353 -0.00347783786386605 0 -0.693147180559945 0 FALSE ""
600 743 354 -0.151388687148924 0 -0.693147180559945 0 FALSE ""
1400 461 355 -0.0468571375665298 0 -0.693147180559945 0 FALSE ""
1000 781 356 -0.0273504108753106 0 -0.693147180559945 0 FALSE ""
200 251 357 -0.0720357621005642 0 -0.693147180559945 0 FALSE ""
1400 857 358 0.000695139289051693 0 -0.693147180559945 0 FALSE ""
600 710 359 -0.0252192674172882 0 -0.693147180559945 0 FALSE ""
600 647 360 0.0546762895495777 0.511451773416143 -0.163083148308832 0.323384131517117 FALSE ""
1400 344 361 -0.0367579935780273 0 -0.693147180559945 0 FALSE ""
1400 708 362 -0.0163662429793308 0 -0.693147180559945 0 FALSE ""
600 457 363 -0.0289344998009863 0 -0.693147180559945 0 FALSE ""
1000 323 364 -0.0367681884580967 0 -0.693147180559945 0 FALSE ""
1400 190 365 -0.0168942977280078 0 -0.693147180559945 0 FALSE ""
200 515 366 -0.0291862318671737 0 -0.693147180559945 0 FALSE ""
1000 593 367 -0.0296362991166629 0 -0.693147180559945 0 FALSE ""
600 135 368 -0.0576330311736882 0 -0.693147180559945 0 FALSE ""
1000 734 369 -0.0389636544263067 0 -0.693147180559945 0 FALSE ""
1000 840 370 -0.0652613117472555 0 -0.693147180559945 0 FALSE ""
200 815 371 -0.0361527242395311 0 -0.693147180559945 0 FALSE ""
1000 23 372 -0.0279989808983879 0 -0.693147180559945 0 FALSE ""
200 4 373 -0.0479024290876977 0 -0.693147180559945 0 FALSE ""
1000 601 374 -0.0684220445037562 0 -0.693147180559945 0 FALSE ""
