"n" "mu" "sigma" "rep" "id" "mu_hat" "sigma_hat" "error" "errorMessage"
800 1.5 10 44 186 1.4926929676868 10.2377636716867 FALSE ""
1000 0.95 1.5 446 187 0.939164291574992 1.51340712600775 FALSE ""
600 1.5 1.5 725 188 1.49866188334956 1.35653520658511 FALSE ""
600 1.15 1.5 728 189 1.12620740382475 1.3619669041675 FALSE ""
600 1.15 1.5 960 190 1.12527453150385 1.40927584815533 FALSE ""
200 1.5 10 848 191 1.50866111781384 9.70391955183378 FALSE ""
600 0.95 1.5 183 192 0.950760941842269 1.445862021093 FALSE ""
800 0.95 10 203 193 0.940871679922263 10.7344341193393 FALSE ""
200 1.5 10 382 194 1.50935188024497 9.54961875961173 FALSE ""
400 1.15 1.5 999 195 1.12483649840728 1.40787377012291 FALSE ""
600 1.5 1.5 867 196 1.45990911810002 1.45645526575968 FALSE ""
1000 1.15 10 35 197 1.14779232334563 9.75371401175939 FALSE ""
400 1.15 1.5 583 198 1.16092311908942 1.61256122437801 FALSE ""
600 1.5 1.5 389 199 1.50638850041165 1.42591287357956 FALSE ""
600 1.15 1.5 980 200 1.18177905846454 1.65701392677772 FALSE ""
400 1.5 1.5 425 201 1.48668552414966 1.43194552883274 FALSE ""
800 0.95 10 153 202 0.944332073550516 9.96410204648038 FALSE ""
400 0.95 10 72 203 0.945276737376662 9.66412274073779 FALSE ""
200 1.5 1.5 290 204 1.54589206046968 1.58650750762228 FALSE ""
1000 1.5 1.5 863 205 1.50065203977984 1.43543156479977 FALSE ""
200 1.15 10 427 206 1.17254958553063 11.6728371953313 FALSE ""
400 1.5 1.5 182 207 1.46566369792241 1.52618774406008 FALSE ""
800 1.5 1.5 999 208 1.5512259694821 1.60013150964378 FALSE ""
1000 0.95 1.5 810 209 0.95473912546146 1.33904129636911 FALSE ""
400 1.15 1.5 297 210 1.15772648600757 1.55830967678588 FALSE ""
400 1.15 10 830 211 1.14865882587403 9.45707898650143 FALSE ""
